episode,reward,steps,success,reached_pickup,completed_delivery,collisions,penalty_zone_visits
691,-6016.0,320,0,0,0,57,0
692,-5640.0,320,0,0,0,53,8
693,-6132.0,320,0,0,0,58,6
694,-5162.0,320,0,0,0,48,4
695,-6012.0,320,0,0,0,57,3
696,-5262.0,320,0,0,0,49,6
697,-7029.0,320,0,0,0,67,10
698,-5630.0,320,0,0,0,53,1
699,-6519.0,320,0,0,0,62,1
700,-7305.0,320,0,0,0,70,7
701,-6723.0,320,0,0,0,64,7
702,-5911.0,320,0,0,0,56,0
703,-5238.0,320,0,0,0,49,2
704,-5632.0,320,0,0,0,53,2
705,-5431.0,320,0,0,0,51,0
706,-5521.0,320,0,0,0,52,1
707,-5829.0,320,0,0,0,55,0
708,-5921.0,320,0,0,0,56,0
709,-5324.0,320,0,0,0,50,1
710,-7391.0,320,0,1,0,71,3
711,-6149.0,320,0,0,0,58,10
712,-5559.0,320,0,0,0,52,17
713,-6020.0,320,0,0,0,57,1
714,-6448.0,320,0,0,0,61,0
715,-6330.0,320,0,0,0,60,7
716,-6621.0,320,0,0,0,63,4
717,-6229.0,320,0,0,0,59,0
718,-6810.0,320,0,0,0,65,0
719,-5932.0,320,0,0,0,56,9
720,-6722.0,320,0,0,0,64,0
721,-7615.0,320,0,0,0,73,7
722,-7112.0,320,0,0,0,68,8
723,-5152.0,320,0,0,0,48,3
724,-5439.0,320,0,0,0,51,6
725,-5239.0,320,0,0,0,49,1
726,-6321.0,320,0,0,0,60,0
727,-4845.0,320,0,0,0,45,0
728,-6608.0,320,0,0,0,63,0
729,-6108.0,320,0,0,0,58,0
730,-6433.0,320,0,1,0,61,16
731,-4736.0,320,0,0,0,44,0
732,-5916.0,320,0,0,0,56,0
733,-6923.0,320,0,0,0,66,8
734,-6120.0,320,0,0,0,58,0
735,-6316.0,320,0,0,0,60,5
736,-6222.0,320,0,0,0,59,6
737,-7296.0,320,0,0,0,70,3
738,-5623.0,320,0,0,0,53,0
739,-7802.0,320,0,0,0,75,0
740,-6729.0,320,0,0,0,64,0
741,-6324.0,320,0,0,0,60,0
742,-5827.0,320,0,0,0,55,0
743,-6230.0,320,0,0,0,59,0
744,-5925.0,320,0,0,0,56,1
745,-6355.0,320,0,0,0,60,16
746,-5051.0,320,0,0,0,47,7
747,-6619.0,320,0,0,0,63,1
748,-5948.0,320,0,0,0,56,4
749,-6030.0,320,0,0,0,57,0
750,-5012.0,320,0,1,0,47,1
751,-6410.0,320,0,0,0,61,0
752,-6726.0,320,0,0,0,64,4
753,-5823.0,320,0,0,0,55,0
754,-5130.0,320,0,0,0,48,2
755,-5830.0,320,0,0,0,55,0
756,-6617.0,320,0,0,0,63,5
757,-5045.0,320,0,0,0,47,1
758,-5439.0,320,0,0,0,51,11
759,-6732.0,320,0,0,0,64,9
760,-7121.0,320,0,0,0,68,14
761,-6020.0,320,0,0,0,57,0
762,-6517.0,320,0,0,0,62,0
763,-5747.0,320,0,0,0,54,7
764,-6915.0,320,0,0,0,66,0
765,-5445.0,320,0,0,0,51,12
766,-5143.0,320,0,0,0,48,0
767,-5921.0,320,0,0,0,56,0
768,-7701.0,320,0,0,0,74,0
769,-5533.0,320,0,0,0,52,0
770,-5142.0,320,0,0,0,48,1
771,-7430.0,320,0,0,0,71,4
772,-6608.0,320,0,0,0,62,18
773,-5157.0,320,0,0,0,48,14
774,-8104.0,320,0,0,0,78,5
775,-6219.0,320,0,0,0,59,3
776,-5829.0,320,0,0,0,55,6
777,-4253.0,320,0,1,0,39,4
778,-6142.0,320,0,0,0,58,3
779,-8391.0,320,0,0,0,81,0
780,-4436.0,320,0,0,0,41,0
781,-5932.0,320,0,0,0,56,0
782,-6421.0,320,0,0,0,61,0
783,-5606.0,320,0,1,0,53,1
784,-7223.0,320,0,0,0,69,8
785,-5926.0,320,0,0,0,56,5
786,-5433.0,320,0,0,0,51,0
787,-5233.0,320,0,0,0,49,0
788,-5952.0,320,0,0,0,56,10
789,-6338.0,320,0,0,0,60,10
790,-6212.0,320,0,0,0,59,1
791,-5435.0,320,0,0,0,51,0
792,-7703.0,320,0,0,0,74,0
793,-8128.0,320,0,0,0,78,12
794,-5442.0,320,0,0,0,51,5
795,-6123.0,320,0,0,0,58,1
796,-6713.0,320,0,0,0,64,0
797,-4734.0,320,0,0,0,44,0
798,-5835.0,320,0,0,0,55,8
799,-6424.0,320,0,0,0,61,4
800,-7807.0,320,0,0,0,75,10
801,-7498.0,320,0,0,0,72,0
802,-5561.0,320,0,0,0,52,16
803,-5945.0,320,0,0,0,56,7
804,-5346.0,320,0,0,0,50,10
805,-5558.0,320,0,0,0,52,13
806,-5239.0,320,0,0,0,49,7
807,-5335.0,320,0,0,0,50,0
808,-7318.0,320,0,0,0,70,3
809,-5433.0,320,0,0,0,51,0
810,-6211.0,320,0,0,0,59,0
811,-6257.0,320,0,0,0,59,0
812,-6731.0,320,0,0,0,64,5
813,-4643.0,320,0,0,0,43,0
814,-6324.0,320,0,0,0,60,0
815,-5489.0,320,0,0,0,51,4
816,-6419.0,320,0,0,0,61,3
817,-6909.0,320,0,0,0,66,0
818,-7324.0,320,0,0,0,70,12
819,-7226.0,320,0,0,0,69,11
820,-6813.0,320,0,0,0,65,0
821,-6157.0,320,0,0,0,58,0
822,-5929.0,320,0,0,0,56,3
823,-5631.0,320,0,0,0,53,0
824,-6469.0,320,0,0,0,61,22
825,-5636.0,320,0,0,0,53,5
826,-6217.0,320,0,0,0,59,6
827,-5052.0,320,0,0,0,47,14
828,-8402.0,320,0,0,0,81,0
829,-5228.0,320,0,0,0,49,6
830,-7364.0,320,0,0,0,70,1
831,-7695.0,320,0,0,0,74,0
832,-7328.0,320,0,0,0,70,14
833,-4952.0,320,0,0,0,46,3
834,-5825.0,320,0,0,0,55,0
835,-6044.0,320,0,0,0,57,1
836,-6019.0,320,0,0,0,57,4
837,-4657.0,320,0,0,0,43,11
838,-4936.0,320,0,0,0,46,1
839,-4948.0,320,0,0,0,46,1
840,-7501.0,320,0,0,0,72,2
841,-7906.0,320,0,0,0,76,8
842,-6221.0,320,0,0,0,59,0
843,-8211.0,320,0,0,0,79,6
844,-7032.0,320,0,0,0,67,13
845,-5628.0,320,0,0,0,53,8
846,-6616.0,320,0,0,0,63,0
847,-6715.0,320,0,0,0,64,4
848,-5379.0,320,0,0,0,50,7
849,-5232.0,320,0,0,0,49,0
850,-7799.0,320,0,0,0,75,1
851,-6065.0,320,0,0,0,57,8
852,-6019.0,320,0,0,0,57,0
853,-5828.0,320,0,0,0,55,1
854,-6342.0,320,0,0,0,60,11
855,-5142.0,320,0,0,0,48,1
856,-5722.0,320,0,0,0,54,3
857,-5135.0,320,0,0,0,48,0
858,-4590.0,320,0,0,0,42,3
859,-7309.0,320,0,0,0,70,1
860,-5559.0,320,0,0,0,52,17
861,-6131.0,320,0,0,0,58,0
862,-6423.0,320,0,0,0,61,0
863,-6216.0,320,0,0,0,59,3
864,-7503.0,320,0,0,0,72,7
865,-6539.0,320,0,0,0,62,11
866,-5724.0,320,0,0,0,54,2
867,-5520.0,320,0,0,0,52,0
868,-6610.0,320,0,0,0,63,1
869,-5825.0,320,0,0,0,55,1
870,-5639.0,320,0,0,0,53,13
871,-6310.0,320,0,0,0,60,2
872,-6540.0,320,0,0,0,62,11
873,-6740.0,320,0,0,0,64,12
874,-6724.0,320,0,0,0,64,5
875,-5464.0,320,0,1,0,51,12
876,-7923.0,320,0,0,0,76,17
877,-6728.0,320,0,0,0,64,5
878,-5252.0,320,0,0,0,49,9
879,-6211.0,320,0,0,0,59,0
880,-6353.0,320,0,0,0,60,15
881,-5839.0,320,0,0,0,55,9
882,-6930.0,320,0,0,0,66,0
883,-5223.0,320,0,1,0,49,8
884,-5830.0,320,0,0,0,55,2
885,-7215.0,320,0,0,0,69,4
886,-6232.0,320,0,0,0,59,7
887,-7667.0,320,0,1,0,74,3
888,-5997.0,320,0,1,0,57,2
889,-5632.0,320,0,0,0,53,7
890,-6941.0,320,0,0,0,66,19
891,-6043.0,320,0,0,0,57,12
892,-7611.0,320,0,0,0,73,2
893,-5579.0,307,1,1,1,54,1
894,-5832.0,320,0,0,0,55,4
895,-6336.0,320,0,0,0,60,7
896,-8898.0,320,0,0,0,86,1
897,-6124.0,320,0,0,0,58,6
898,-6327.0,320,0,0,0,60,4
899,-5222.0,320,0,0,0,49,0
900,-5935.0,320,0,0,0,56,7
901,-6052.0,320,0,0,0,57,7
902,-5822.0,320,0,0,0,55,0
903,-6533.0,320,0,0,0,62,12
904,-7960.0,320,0,1,0,77,0
905,-6240.0,320,0,0,0,59,11
906,-5626.0,320,0,0,0,53,3
907,-6813.0,320,0,0,0,65,0
908,-6444.0,320,0,0,0,61,15
909,-8193.0,320,0,0,0,79,4
910,-5556.0,320,0,0,0,52,8
911,-6446.0,320,0,0,0,61,15
912,-5023.0,320,0,0,0,47,0
913,-4642.0,320,0,0,0,43,0
914,-3430.0,320,0,1,0,31,1
915,-5761.0,320,0,0,0,54,1
916,-3158.0,320,0,0,0,28,4
917,-4654.0,320,0,0,0,43,0
918,-7200.0,320,0,0,0,69,0
919,-4438.0,320,0,0,0,41,1
920,-4836.0,320,0,0,0,45,1
921,-6629.0,320,0,0,0,63,7
922,-5352.0,320,0,0,0,50,3
923,-4628.0,320,0,0,0,43,0
924,-6146.0,320,0,0,0,58,18
925,-6130.0,320,0,0,0,58,3
926,-4741.0,320,0,0,0,44,1
927,-6612.0,320,0,0,0,63,0
928,-5729.0,320,0,0,0,54,0
929,-5727.0,320,0,0,0,54,2
930,-8290.0,320,0,0,0,80,0
931,-5531.0,320,0,0,0,52,1
932,-4563.0,320,0,0,0,42,2
933,-6312.0,320,0,0,0,60,1
934,-7104.0,320,0,0,0,68,0
935,-6151.0,320,0,0,0,58,18
936,-7508.0,320,0,0,0,72,6
937,-4154.0,320,0,0,0,38,9
938,-7111.0,320,0,0,0,68,3
939,-5546.0,320,0,0,0,52,12
940,-6907.0,320,0,0,0,66,0
941,-5610.0,320,0,0,0,53,2
942,-7714.0,320,0,0,0,74,3
943,-7121.0,320,0,0,0,68,7
944,-5132.0,320,0,0,0,48,2
945,-5238.0,320,0,0,0,49,4
946,-5236.0,320,0,0,0,49,5
947,-6028.0,320,0,0,0,57,4
948,-5532.0,320,0,0,0,52,0
949,-6325.0,320,0,0,0,60,4
950,-5833.0,320,0,0,0,55,0
951,-6410.0,320,0,0,0,61,0
952,-6145.0,320,0,0,0,58,16
953,-6617.0,320,0,0,0,63,0
954,-5036.0,320,0,0,0,47,1
955,-5838.0,320,0,0,0,55,5
956,-6221.0,320,0,0,0,59,3
957,-4843.0,320,0,0,0,45,4
958,-4653.0,320,0,0,0,43,10
959,-6131.0,320,0,0,0,58,6
960,-9197.0,320,0,0,0,89,4
961,-6391.0,320,0,1,0,61,3
962,-6236.0,320,0,0,0,59,9
963,-7819.0,320,0,0,0,75,10
964,-6325.0,320,0,0,0,60,5
965,-5442.0,320,0,0,0,51,5
966,-6804.0,320,0,0,0,65,1
967,-7404.0,320,0,0,0,71,0
968,-7109.0,320,0,0,0,68,0
969,-4452.0,320,0,0,0,41,4
970,-4731.0,320,0,0,0,44,0
971,-6625.0,320,0,0,0,63,8
972,-5760.0,320,0,0,0,54,12
973,-5737.0,320,0,0,0,54,0
974,-5829.0,320,0,0,0,55,0
975,-6242.0,320,0,0,0,59,1
976,-6626.0,320,0,0,0,63,0
977,-6124.0,320,0,0,0,58,3
978,-6033.0,320,0,0,0,57,0
979,-5844.0,320,0,0,0,55,9
980,-5620.0,320,0,0,0,53,2
981,-6954.0,320,0,0,0,66,15
982,-6307.0,320,0,0,0,60,0
983,-5723.0,320,0,0,0,54,0
984,-4492.0,320,0,0,0,41,3
985,-6716.0,320,0,0,0,64,0
986,-6318.0,320,0,0,0,60,0
987,-5653.0,320,0,0,0,53,5
988,-6424.0,320,0,0,0,61,5
989,-5625.0,320,0,0,0,53,1
990,-6623.0,320,0,0,0,63,3
991,-5438.0,320,0,0,0,51,4
992,-6399.0,320,0,1,0,61,8
993,-4754.0,320,0,0,0,44,10
994,-5920.0,320,0,1,0,56,8
995,-5546.0,320,0,0,0,52,8
996,-4831.0,320,0,0,0,45,0
997,-5446.0,320,0,0,0,51,4
998,-5331.0,320,0,0,0,50,0
999,-5637.0,320,0,0,0,53,0
1000,-6310.0,320,0,0,0,60,0
1001,-6504.0,320,0,0,0,62,0
1002,-6613.0,320,0,0,0,63,0
1003,-7204.0,320,0,0,0,69,1
1004,-5926.0,320,0,0,0,56,5
1005,-6836.0,320,0,0,0,65,11
1006,-7191.0,320,0,1,0,69,5
1007,-6613.0,320,0,0,0,63,0
1008,-6791.0,320,0,1,0,65,6
1009,-7099.0,320,0,0,0,68,0
1010,-6878.0,320,0,1,0,66,1
1011,-6225.0,320,0,0,0,59,4
1012,-4238.0,320,0,0,0,39,4
1013,-7100.0,320,0,0,0,68,1
1014,-6705.0,320,0,0,0,64,3
1015,-5801.0,320,0,0,0,54,15
1016,-5152.0,320,0,0,0,48,0
1017,-7929.0,320,0,0,0,76,16
1018,-5463.0,320,0,0,0,51,0
1019,-6198.0,320,0,1,0,59,9
1020,-4534.0,320,0,0,0,42,0
1021,-5335.0,320,0,0,0,50,8
1022,-7017.0,320,0,0,0,67,2
1023,-6623.0,320,0,0,0,63,9
1024,-6363.0,320,0,0,0,60,23
1025,-6712.0,320,0,1,0,64,10
1026,-6819.0,320,0,0,0,65,0
1027,-5740.0,320,0,0,0,54,1
1028,-7238.0,320,0,0,0,69,19
1029,-4251.0,320,0,0,0,39,0
1030,-6382.0,320,0,1,0,61,0
1031,-6810.0,320,0,0,0,65,0
1032,-6116.0,320,0,0,0,58,0
1033,-5047.0,320,0,0,0,47,11
1034,-5959.0,320,0,0,0,56,0
1035,-6143.0,320,0,0,0,58,13
1036,-5591.0,320,0,1,0,53,1
1037,-4930.0,320,0,0,0,46,0
1038,-5247.0,320,0,0,0,49,1
1039,-6713.0,320,0,0,0,64,2
1040,-5316.0,320,0,0,0,50,0
1041,-6832.0,320,0,0,0,65,15
1042,-6935.0,320,0,0,0,66,17
1043,-7335.0,320,0,0,0,70,6
1044,-5538.0,320,0,0,0,52,2
1045,-4852.0,320,0,0,0,45,7
1046,-6822.0,320,0,0,0,65,6
1047,-6224.0,320,0,0,0,59,10
1048,-4349.0,320,0,0,0,40,2
1049,-5907.0,320,0,0,0,56,2
1050,-5322.0,320,0,0,0,50,0
1051,-5747.0,320,0,0,0,54,3
1052,-4829.0,320,0,0,0,45,2
1053,-5720.0,320,0,0,0,54,1
1054,-6319.0,320,0,0,0,60,3
1055,-4855.0,320,0,0,0,45,7
1056,-5937.0,320,0,0,0,56,6
1057,-6163.0,320,0,0,0,58,5
1058,-5752.0,320,0,0,0,54,12
1059,-6511.0,320,0,0,0,62,0
1060,-6449.0,320,0,0,0,61,8
1061,-6558.0,320,0,0,0,62,4
1062,-6622.0,320,0,0,0,63,1
1063,-6610.0,320,0,0,0,63,3
1064,-4448.0,320,0,0,0,41,7
1065,-6028.0,320,0,0,0,57,0
1066,-5642.0,320,0,0,0,53,5
1067,-5052.0,320,0,0,0,47,0
1068,-6526.0,320,0,0,0,62,1
1069,-7507.0,320,0,0,0,72,7
1070,-6245.0,320,0,0,0,59,13
1071,-5923.0,320,0,0,0,56,0
1072,-7016.0,320,0,0,0,67,3
1073,-5226.0,320,0,0,0,49,0
1074,-5584.0,320,0,0,0,52,7
1075,-4841.0,320,0,0,0,45,0
1076,-5828.0,320,0,0,0,55,0
1077,-4953.0,320,0,0,0,46,7
1078,-4974.0,320,0,0,0,46,5
1079,-6309.0,320,0,0,0,60,0
1080,-6633.0,320,0,0,0,63,0
1081,-7103.0,320,0,0,0,68,4
1082,-6024.0,320,0,0,0,57,5
1083,-4054.0,320,0,0,0,37,2
1084,-5525.0,320,0,0,0,52,6
1085,-6909.0,320,0,0,0,66,0
1086,-6720.0,320,0,0,0,64,1
1087,-5541.0,320,0,0,0,52,9
1088,-5542.0,320,0,0,0,52,7
1089,-6212.0,320,0,0,0,59,0
1090,-6345.0,320,0,0,0,60,18
1091,-5155.0,320,0,0,0,48,9
1092,-6529.0,320,0,0,0,62,11
1093,-6120.0,320,0,0,0,58,6
1094,-6844.0,320,0,0,0,65,6
1095,-4061.0,320,0,1,0,37,7
1096,-5325.0,320,0,0,0,50,0
1097,-7025.0,320,0,0,0,67,7
1098,-6414.0,320,0,0,0,61,2
1099,-5549.0,320,0,0,0,52,14
1100,-6821.0,320,0,0,0,65,3
1101,-6921.0,320,0,0,0,66,3
1102,-5432.0,320,0,0,0,51,3
1103,-6835.0,320,0,0,0,65,15
1104,-6612.0,320,0,0,0,63,0
1105,-5487.0,320,0,0,0,51,6
1106,-6521.0,320,0,0,0,62,12
1107,-5229.0,320,0,0,0,49,2
1108,-4158.0,320,0,0,0,38,0
1109,-5930.0,320,0,0,0,56,3
1110,-6129.0,320,0,0,0,58,7
1111,-5917.0,320,0,0,0,56,3
1112,-6100.0,320,0,1,0,58,0
1113,-5642.0,320,0,0,0,53,8
1114,-4659.0,320,0,0,0,43,2
1115,-7318.0,320,0,0,0,70,0
1116,-6284.0,320,0,1,0,60,5
1117,-5823.0,320,0,0,0,55,7
1118,-5249.0,320,0,0,0,49,0
1119,-4439.0,320,0,0,0,41,0
1120,-4448.0,320,0,0,0,41,3
1121,-4642.0,320,0,0,0,43,0
1122,-6028.0,320,0,0,0,57,6
1123,-6608.0,320,0,0,0,63,1
1124,-6996.0,320,0,1,0,67,14
1125,-8797.0,320,0,0,0,85,5
1126,-6420.0,320,0,0,0,61,4
1127,-5515.0,320,0,0,0,52,0
1128,-7997.0,320,0,0,0,77,2
1129,-5126.0,320,0,0,0,48,2
1130,-6521.0,320,0,0,0,62,5
1131,-4825.0,320,0,0,0,45,3
1132,-6120.0,320,0,0,0,58,7
1133,-7626.0,320,0,0,0,73,10
1134,-6023.0,320,0,0,0,57,5
1135,-5819.0,320,0,0,0,55,0
1136,-5322.0,320,0,0,0,50,0
1137,-6674.0,320,0,1,0,64,0
1138,-5530.0,320,0,0,0,52,6
1139,-7314.0,320,0,0,0,70,7
1140,-5283.0,320,0,0,0,49,7
1141,-6917.0,320,0,0,0,66,0
1142,-4740.0,320,0,0,0,44,3
1143,-5527.0,320,0,0,0,52,0
1144,-5544.0,320,0,1,0,52,7
1145,-6029.0,320,0,0,0,57,5
1146,-4454.0,320,0,0,0,41,8
1147,-5442.0,320,0,0,0,51,1
1148,-4756.0,320,0,0,0,44,8
1149,-6215.0,320,0,0,0,59,0
1150,-5821.0,320,0,0,0,55,0
1151,-5378.0,320,0,0,0,50,1
1152,-6901.0,320,0,0,0,66,0
1153,-6236.0,320,0,0,0,59,16
1154,-4945.0,320,0,0,0,46,3
1155,-6711.0,320,0,0,0,64,3
1156,-7707.0,320,0,0,0,74,6
1157,-7574.0,320,0,1,0,73,0
1158,-5835.0,320,0,0,0,55,2
1159,-6723.0,320,0,0,0,64,6
1160,-6823.0,320,0,0,0,65,11
1161,-5530.0,320,0,0,0,52,1
1162,-5744.0,320,0,0,0,54,4
1163,-4346.0,320,0,0,0,40,3
1164,-5238.0,320,0,0,0,49,0
1165,-5822.0,320,0,0,0,55,1
1166,-4941.0,320,0,0,0,46,1
1167,-5942.0,320,0,0,0,56,8
1168,-6754.0,320,0,0,0,64,10
1169,-5730.0,320,0,0,0,54,0
1170,-7142.0,320,0,0,0,68,16
1171,-3962.0,260,1,1,1,38,3
1172,-6731.0,320,0,0,0,64,10
1173,-5620.0,320,0,0,0,53,1
1174,-6314.0,320,0,0,0,60,0
1175,-6936.0,320,0,0,0,66,1
1176,-5432.0,320,0,0,0,51,6
1177,-6450.0,320,0,0,0,61,3
1178,-6738.0,320,0,0,0,64,10
1179,-6899.0,320,0,0,0,66,1
1180,-5335.0,320,0,0,0,50,0
1181,-5432.0,320,0,0,0,51,0
1182,-4539.0,320,0,0,0,42,0
1183,-4945.0,320,0,0,0,46,10
1184,-5920.0,320,0,0,0,56,1
1185,-5636.0,320,0,0,0,53,0
1186,-5753.0,320,0,0,0,54,8
1187,-5938.0,320,0,0,0,56,6
1188,-6434.0,320,0,0,0,61,8
1189,-5041.0,320,0,0,0,47,5
1190,-6035.0,320,0,0,0,57,14
1191,-6688.0,320,0,1,0,64,3
1192,-4947.0,320,0,0,0,46,10
1193,-6412.0,320,0,0,0,61,2
1194,-6446.0,320,0,0,0,61,13
1195,-3653.0,320,0,0,0,33,3
1196,-6322.0,320,0,0,0,60,6
1197,-6505.0,320,0,0,0,62,0
1198,-6185.0,320,0,0,0,58,6
1199,-6216.0,320,0,0,0,59,9
1200,-6642.0,320,0,0,0,63,7
1201,-6820.0,320,0,0,0,65,9
1202,-7704.0,320,0,0,0,74,6
1203,-5725.0,320,0,0,0,54,1
1204,-4267.0,320,0,0,0,39,19
1205,-6523.0,320,0,0,0,62,9
1206,-5438.0,320,0,0,0,51,5
1207,-6338.0,320,0,0,0,60,15
1208,-7809.0,320,0,0,0,75,9
1209,-6713.0,320,0,0,0,64,0
1210,-6131.0,320,0,0,0,58,4
1211,-7400.0,320,0,0,0,71,0
1212,-4442.0,320,0,0,0,41,1
1213,-6394.0,320,0,1,0,61,4
1214,-7046.0,320,0,0,0,67,22
1215,-5551.0,320,0,0,0,52,12
1216,-6116.0,320,0,0,0,58,3
1217,-5624.0,320,0,0,0,53,1
1218,-5448.0,320,0,1,0,51,5
1219,-6057.0,320,0,0,0,57,16
1220,-6438.0,320,0,0,0,61,11
1221,-5003.0,320,0,0,0,46,6
1222,-4856.0,320,0,0,0,45,15
1223,-6322.0,320,0,0,0,60,3
1224,-6810.0,320,0,0,0,65,0
1225,-5837.0,320,0,0,0,55,6
1226,-5032.0,320,0,0,0,47,4
1227,-5229.0,320,0,0,0,49,1
1228,-3958.0,320,0,0,0,36,1
1229,-5524.0,320,0,0,0,52,0
1230,-5230.0,320,0,0,0,49,0
1231,-5820.0,320,0,0,0,55,0
1232,-5231.0,320,0,0,0,49,1
1233,-7604.0,320,0,0,0,73,3
1234,-6144.0,320,0,0,0,58,16
1235,-6039.0,320,0,0,0,57,7
1236,-5950.0,320,0,0,0,56,12
1237,-5739.0,320,0,0,0,54,7
1238,-6332.0,320,0,0,0,60,7
1239,-7075.0,320,0,1,0,68,0
1240,-5925.0,320,0,0,0,56,5
1241,-6717.0,320,0,0,0,64,6
1242,-4733.0,320,0,0,0,44,3
1243,-5962.0,320,0,0,0,56,3
1244,-5037.0,320,0,0,0,47,6
1245,-5533.0,320,0,0,0,52,4
1246,-6918.0,320,0,0,0,66,8
1247,-5588.0,320,0,0,0,52,0
1248,-6137.0,320,0,0,0,58,3
1249,-5418.0,320,0,0,0,51,0
1250,-5447.0,320,0,0,0,51,5
1251,-6907.0,320,0,0,0,66,2
1252,-5236.0,320,0,0,0,49,0
1253,-4658.0,320,0,0,0,43,5
1254,-5920.0,320,0,0,0,56,2
1255,-8491.0,320,0,0,0,82,0
1256,-4939.0,320,0,0,0,46,2
1257,-4060.0,320,0,1,0,37,6
1258,-6242.0,320,0,0,0,59,11
1259,-4744.0,320,0,0,0,44,3
1260,-5831.0,320,0,0,0,55,7
1261,-5533.0,320,0,0,0,52,0
1262,-7019.0,320,0,0,0,67,6
1263,-6055.0,320,0,0,0,57,12
1264,-5424.0,320,0,0,0,51,0
1265,-3937.0,320,0,1,0,36,2
1266,-5373.0,320,0,0,0,50,4
1267,-5115.0,320,0,0,0,48,0
1268,-5622.0,320,0,0,0,53,2
1269,-5335.0,320,0,0,0,50,0
1270,-5239.0,320,0,0,0,49,2
1271,-7225.0,320,0,0,0,69,13
1272,-5418.0,320,0,0,0,51,2
1273,-5920.0,320,0,0,0,56,0
1274,-7112.0,320,0,0,0,68,7
1275,-5055.0,320,0,0,0,47,0
1276,-5814.0,320,0,0,0,55,0
1277,-7508.0,320,0,0,0,72,5
1278,-5424.0,320,0,0,0,51,5
1279,-6315.0,320,0,0,0,60,3
1280,-6344.0,320,0,0,0,60,14
1281,-5143.0,320,0,0,0,48,8
1282,-4652.0,320,0,0,0,43,7
1283,-6527.0,320,0,0,0,62,6
1284,-6110.0,320,0,1,0,58,10
1285,-6404.0,320,0,1,0,61,4
1286,-4742.0,320,0,0,0,44,3
1287,-4742.0,320,0,0,0,44,7
1288,-6030.0,320,0,0,0,57,10
1289,-5647.0,320,0,0,0,53,13
1290,-5317.0,320,0,0,0,50,0
1291,-5922.0,320,0,0,0,56,6
1292,-5031.0,320,0,0,0,47,4
1293,-5144.0,320,0,0,0,48,9
1294,-6622.0,320,0,0,0,63,8
1295,-6621.0,320,0,0,0,63,5
1296,-4661.0,320,0,0,0,43,13
1297,-5055.0,320,0,0,0,47,14
1298,-5547.0,320,0,0,0,52,5
1299,-5377.0,227,1,1,1,53,1
1300,-6138.0,320,0,0,0,58,6
1301,-6543.0,320,0,0,0,62,13
1302,-5283.0,320,0,0,0,49,1
1303,-4530.0,320,0,1,0,42,2
1304,-4944.0,320,0,0,0,46,6
1305,-5033.0,320,0,0,0,47,0
1306,-5833.0,320,0,0,0,55,1
1307,-5951.0,320,0,0,0,56,17
1308,-5543.0,320,0,0,0,52,3
1309,-5626.0,320,0,0,0,53,5
1310,-6215.0,320,0,0,0,59,6
1311,-5642.0,320,0,0,0,53,14
1312,-3069.0,320,0,0,0,27,7
1313,-4651.0,320,0,0,0,43,2
1314,-8194.0,320,0,0,0,79,3
1315,-7223.0,320,0,0,0,69,7
1316,-6641.0,320,0,0,0,63,18
1317,-5930.0,320,0,0,0,56,1
1318,-6907.0,320,0,0,0,66,1
1319,-6102.0,320,0,0,0,57,10
1320,-6448.0,320,0,0,0,61,13
1321,-6624.0,320,0,0,0,63,9
1322,-5127.0,320,0,0,0,48,0
1323,-5728.0,320,0,0,0,54,3
1324,-5530.0,320,0,0,0,52,0
1325,-4961.0,320,0,0,0,46,0
1326,-4340.0,320,0,0,0,40,1
1327,-5991.0,320,0,1,0,57,7
1328,-5325.0,320,0,0,0,50,3
1329,-7903.0,320,0,0,0,76,0
1330,-5236.0,320,0,0,0,49,7
1331,-6404.0,320,0,1,0,61,16
1332,-6123.0,320,0,0,0,58,1
1333,-5439.0,320,0,0,0,51,5
1334,-6122.0,320,0,0,0,58,0
1335,-8898.0,320,0,0,0,86,7
1336,-5637.0,320,0,0,0,53,9
1337,-5702.0,320,0,1,0,54,0
1338,-7903.0,320,0,0,0,76,2
1339,-5336.0,320,0,0,0,50,9
1340,-4348.0,320,0,0,0,40,7
1341,-4277.0,320,0,0,0,39,6
1342,-5348.0,320,0,0,0,50,14
1343,-5997.0,320,0,1,0,57,2
1344,-4528.0,320,0,0,0,42,0
1345,-6810.0,320,0,0,0,65,2
1346,-6526.0,320,0,0,0,62,8
1347,-5247.0,320,0,0,0,49,13
1348,-4950.0,320,0,0,0,46,4
1349,-8204.0,320,0,0,0,79,6
1350,-5045.0,320,0,0,0,47,8
1351,-4833.0,320,0,0,0,45,0
1352,-4758.0,320,0,0,0,44,0
1353,-7110.0,320,0,0,0,68,2
1354,-4823.0,320,0,0,0,45,0
1355,-5146.0,320,0,0,0,48,11
1356,-6392.0,320,0,1,0,61,6
1357,-5928.0,320,0,0,0,56,5
1358,-6324.0,320,0,0,0,60,2
1359,-5514.0,320,0,0,0,52,3
1360,-5330.0,320,0,0,0,50,4
1361,-7401.0,320,0,0,0,71,4
1362,-4439.0,320,0,0,0,41,0
1363,-5727.0,320,0,0,0,54,0
1364,-7514.0,320,0,0,0,72,6
1365,-7026.0,320,0,0,0,67,9
1366,-5626.0,320,0,0,0,53,0
1367,-5145.0,320,0,0,0,48,8
1368,-5826.0,320,0,0,0,55,2
1369,-7418.0,320,0,0,0,71,7
